Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
RECEIVED DURING APRIL 2020 TO JUNE 2020
255,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins,
polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,4.71,0.06,Received in the Company,
256,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary
forms (includes amino-resins, polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,37.27,0.49,Received in the Company,
257,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins,
polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,0.19,0.00,Received in the Company,
258,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary forms (includes amino-resins,
polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,157.62,2.07,Received in the Company,
259,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary
forms (includes amino-resins, polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,0.19,0.00,Received in the Company,
260,Next Polymers Limited,MAHARASHTRA,Mumbai,"Manufacture of plastic in primary
forms (includes amino-resins, polyurethanes etc.)",Celanese India Holdings B.V.,Netherland,223.30,2.93,Received in the Company,
261,"O S S Air Management Private
Limited",MAHARASHTRA,Mumbai,Helicopter services,Nayan Jagjivan,UAE,7.00,0.09,"Received in the
Company",
262,"Omega Prime Industrial
Solutions Private Limited",MAHARASHTRA,THANE,"Other civil engineering projects
n.e.c.",Ravi Kumar Trehan,UAE,0.05,0.00,"Received in the
Company",
263,"Omega Prime Industrial
Solutions Private Limited",MAHARASHTRA,THANE,"Other civil engineering projects
n.e.c.",Ravi Kumar Trehan,UAE,0.05,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
264,ONEOAK LIFESTYLE CITY PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Construction of buildings carried
out on own-account basis or on a fee or contract basis",CALLISTO INVESTMENTS LIMITED,Mauritius,0.05,0.00,Received in the company,
265,ONEPLUS SOFTWARE R&D CENTRE PRIVATE LIMITED,TELANGANA,Hyderabad,Other business support service activities n.e.c,STAR BEST ENTERPRISES LIMITED,HongKong,1.16,0.02,Received in the Company,
266,ONIT INDIA PRIVATE LIMITED,Maharashtra,Pune,"Computer consultancy and
computer facilities management activities",SimpleLegal Inc.,U.S.A,0.02,0.00,Received in the Company,
267,Oravel Stays Private Limited,GUJARAT,Ahmedabad,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest
houses etc.)",RA Hospitality Holdings (Cayman),Cayman Islands,284.42,3.76,Received in the company,
268,Oravel Stays Private Limited,GUJARAT,Ahmedabad,"Provision of short stay accommodation n.e.c. (e.g. holiday homes, private guest
houses etc.)",RA Hospitality Holdings (Cayman),Cayman Islands,1478.70,19.54,Received in the company,
269,OUT OF INDIA RETAIL PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Retail sale of souvenirs,
craftwork and religious articles, stamps and coins",Tourvest Holdings (Pty) Ltd,South Africa,5.00,0.07,Received in the Company,
270,"PAX INNOVATION ICT SERVICES
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",AMBER INSIGHTS PTE LTD,Singapore,0.05,0.00,"Received in the
company",
271,Pelatro Solutions Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",PELATRO PLC,United Kingdom,1.42,0.02,Received in the Company,
272,"PEOPLE MATTERS MEDIA
PRIVATE LIMITED",HARYANA,Gurgaon,"Publishing of journals and
periodicals",Mynavi Corporation,Japan,4.56,0.06,"Received in the
company",
273,"PEOPLE MATTERS MEDIA
PRIVATE LIMITED",HARYANA,Gurgaon,"Publishing of journals and
periodicals",Mynavi Corporation,Japan,22.82,0.30,"Received in the
company",
274,"Pepperpotts Developers Private
Limited",DELHI,"South West
Delhi","Other information technology and
computer service activities n.e.c","Junglee Games, Inc.",U.S.A,0.05,0.00,"Received in the
Company",
275,"PIGEON EDUCATION TECHNOLOGY INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,EDUCATION,Liu Can,China,0.00,0.00,Received in the Company,
276,PINETCO TECHNOLOGIES PRIVATE LIMITED,GUJARAT,Surat,"Computer consultancy and computer facilities management
activities",Pinetco Gmbh,Germany,0.17,0.00,Received in the Company,
277,"POWER DISTRIBUTION
SERVICES LIMITED",GUJARAT,Ahmedabad,Activities of head offices,QATAR HOLDINGS LLC,Qatar,0.03,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
278,Prajkta Power and Trading Limited,MAHARASHTRA,Mumbai,"Construction of waterways,
harbours and river works, dredging of waterways",Gunanusa Uttama Fabricators,Indonesia,0.05,0.00,Received in the Company,
279,PROCURANT IT INDIA PRIVATE LIMITED,MAHARASHTRA,Pune,Other information technology and computer service activities n.e.c,PROCURANT USA LLC JOINT WITH DINESH DATTA MISHRA,U.S.A,0.00,0.00,Received in the Company,
280,"PROCURANT IT INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Other information technology and
computer service activities n.e.c","PROCURANT USA LLC JOINT
WITH ANKITA NINAD PATE",U.S.A,0.00,0.00,"Received in the
Company",
281,"PROCURANT IT INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Other information technology and
computer service activities n.e.c",PROCURANT USA LLC,U.S.A,0.70,0.01,"Received in the
Company",
282,"PROCURANT IT INDIA PRIVATE
LIMITED",MAHARASHTRA,Pune,"Other information technology and
computer service activities n.e.c",PROCURANT USA LLC,U.S.A,0.70,0.01,"Received in the
Company",
283,PYRITE POWER PRIVATE LIMITED,WEST BENGAL,Kolkata,"Electric power generation using
solar energy",BIF IV Emerald Holdings Pte Ltd,Singapore,0.05,0.00,"Received in the
Company",
284,"QUICKO TECHNOSOFT LABS
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",SCI Investments VI,Mauritius,22.66,0.30,"Received in the
Company",
285,Ramky Enviro Engineers Limited,TELANGANA,K.V.Rangareddy,"Treatment and disposal of non-
hazardous waste","Metropolis Investment
Holdings Pte. Ltd.",Singapore,452.10,5.93,"Received in the
Company",
286,"READY ROTI INDIA PRIVATE
LIMITED",RAJASTHAN,Alwar,Manufacture of bread,Bimbo Holanda B.V.,Netherland,2099.50,27.72,"Received in the
Company",
287,READY ROTI INDIA PRIVATE LIMITED,RAJASTHAN,Alwar,Manufacture of bread,Bimbo Holanda B.V.,Netherland,0.13,0.00,Received in the Company,
288,REAL RELIEF INDIA PRIVATE LIMITED,TAMIL NADU,Karur,"Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes
bicycles, cycle ricksh",REAL RELIEF HEALTH APS,Denmark,0.16,0.00,Received in the Company,
289,"RESILIENT INNOVATIONS
PRIVATE LIMITED",DELHI,South Delhi,"Other information technology and
computer service activities n.e.c",Beenext2 Pte. Ltd.,Singapore,71.28,0.93,"Received in the
Company",
290,RICH GRAVISS PRODUCTS PRIVATE LIMITED,MAHARASHTRA,Pune,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this
excludes the",HAB TRADING CORPORATION,U.S.A,7029.81,92.21,Received in the Company,
291,"RIDGEBACK NETWORK
DEFENSE PRIVATE LIMITED",MAHARASHTRA,Pune,"Providing software support and
maintenance to the clients","Ridgeback Network Defence
INC",U.S.A,0.06,0.00,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
292,Rieter India Private Limited,MAHARASHTRA,Satara,"Manufacture of machinery for preparation of textile fibers, spinning machines, machines for preparing textile yarns, weaving machines (looms), including hand
looms, knitting machines",Rieter Holding AG,Switzerland,80.30,1.06,Received in the Company,
293,Rieter India Private Limited,MAHARASHTRA,Satara,"Manufacture of machinery for preparation of textile fibers, spinning machines, machines for preparing textile yarns, weaving machines (looms), including hand
looms, knitting machines",Rieter Holding AG,Switzerland,64.24,0.85,Received in the Company,
294,Rieter India Private Limited,MAHARASHTRA,Satara,"Manufacture of machinery for preparation of textile fibers, spinning machines, machines for preparing textile yarns, weaving machines (looms), including hand
looms, knitting machines",Rieter Holding AG,Switzerland,123.12,1.63,Received in the company,
295,Rising Sun Energy Private Limited,DELHI,South West Delhi,Electric power generation using solar energy,Yinson Renewables (S) Pte Ltd,Singapore,9.38,0.12,Received in the company,
296,Rising Sun Energy Private Limited,DELHI,South West Delhi,Electric power generation using solar energy,Yinson Renewables (S) Pte Ltd,Singapore,544.88,7.20,Received in the company,
297,ROAMBEE SERVICES (INDIA) PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other information technology and computer service activities n.e.c,"Roambee Corporation and Mr. Rajmal Sharma (As a nominee
of Roambee Corporation)",U.S.A,0.25,0.00,Received in the Company,
298,"ROMMELAG ENGINEERING
PRIVATE LIMITED",KARNATAKA,Bengaluru,"Manufacture of other articles
n.e.c.",Rommelag AG,Switzerland,0.09,0.00,"Received in the
company",
299,ROMMELAG ENGINEERING PRIVATE LIMITED,KARNATAKA,Bengaluru,Manufacture of other articles n.e.c.,ROMMELAG AG,Switzerland,0.09,0.00,Received in the Company,
300,Rubrik India Private Limited,KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",Rubrik The Netherlands B.V.,Netherland,0.01,0.00,"Received in the
Company",
301,RUPEEK FINTECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Bertelsmann Nederland B.V.,Netherland,74.92,0.99,Received in the Company,
302,Saankhya Labs Pvt Ltd,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,ONE MEDIA 3.0 LLC,U.S.A,23.98,0.31,Received in the Company,
303,Saankhya Labs Pvt Ltd,KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",ONE MEDIA 3.0 LLC,U.S.A,177.60,2.33,"Received in the
Company",
304,Saankhya Labs Pvt Ltd,KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",ONE MEDIA 3.0 LLC,U.S.A,26.83,0.35,"Received in the
Company",
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
305,Sahyadri Hospitals Limited,MAHARASHTRA,Pune,Hospital activities,ECP III VENTURES PTE LTD,Singapore,50.00,0.66,"Received in the
company",
306,"SAPIENCE ANALYTICS PRIVATE
LIMITED",MAHARASHTRA,Pune,"Publishing of operating business
and other applications","Sapience Analytics
Corporation",U.S.A,32.83,0.43,"Received in the
company",
307,"SAPIENCE ANALYTICS PRIVATE
LIMITED",MAHARASHTRA,Pune,"Publishing of operating business
and other applications","Sapience Analytics
Corporation",U.S.A,29.54,0.39,"Received in the
company",
308,SAPIENCE ANALYTICS PRIVATE LIMITED,MAHARASHTRA,Pune,Publishing of operating business and other applications,Sapience Analytics Corporation,U.S.A,14.77,0.20,Received in the Company,
309,SAPIENCE ANALYTICS PRIVATE LIMITED,MAHARASHTRA,Pune,Publishing of operating business and other applications,Sapience Analytics Corporation,U.S.A,5.15,0.07,Received in the Company,
310,Sara Analytics Private Limited,RAJASTHAN,Jaipur,"Accounting, bookkeeping and
auditing activities",Payal Sharma,U.S.A,2.40,0.03,"Received in the
Company",
311,"SAURABH METALS AND
MINERALS SERVICES PRIVATE LIMITED",DELHI,South Delhi,Manufacture of other non- ferrous metals n.e.c.,MAADEN MARKETING AND DISTRIBUTION CMPANY,Saudi Arabia,0.01,0.00,Received in the Company,
312,"SAURABH METALS AND
MINERALS SERVICES PRIVATE LIMITED",DELHI,South Delhi,Manufacture of other non- ferrous metals n.e.c.,MA’ADEN MARKETING AND DISTRIBUTION COMPANY,Saudi Arabia,0.01,0.00,Received in the Company,
313,"SBASIC APPLICATIONS PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Publishing of operating business
and other applications","Spacebasic, Inc",U.S.A,0.03,0.00,"Received in the
company",
314,"SBE RENEWABLES ELEVEN
PROJECTS PRIVATE LIMITED",DELHI,"South West
Delhi","Electric power generation using
solar energy",SBE TWENTY NINE LIMITED,"United
Kingdom",0.00,0.00,"Received in the
Company",
315,"SBE RENEWABLES ELEVEN
PROJECTS PRIVATE LIMITED",DELHI,"South West
Delhi","Electric power generation using
solar energy",SBE TWENTY NINE LIMITED,"United
Kingdom",0.00,0.00,"Received in the
Company",
316,"SECURAX TECH SOLUTIONS
(INDIA) PRIVATE LIMITED",KARNATAKA,Bengaluru,"Providing software support and
maintenance to the clients",NAGA RAJU KOTHA,U.S.A,1.70,0.02,"Received in the
Company",
317,"SHIKSHA FINANCIAL SERVICES
INDIA PRIVATE LIMITED",TAMIL NADU,Chennai,Other credit granting,"ASPADA INVESTMENT
COMPANY",Mauritius,9.85,0.13,"Received in the
Company",
318,"SHIKSHA FINANCIAL SERVICES
INDIA PRIVATE LIMITED",TAMIL NADU,Chennai,Other credit granting,"Zephyr Peacock India Growth
Fund Ltd",Mauritius,39.41,0.52,"Received in the
Company",
319,"SHREESAMARTH TECH
PROCESS ENGINEERING PRIVATE LIMITED",MAHARASHTRA,Pune,Manufacture of other special- purpose machinery n.e.c.,AMALIE ENGINEERING AND ENVIRONMENTAL GROUP LLC,U.S.A,0.98,0.01,Received in the Company,
320,SIGMOID LABS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",GOOGLE LLC,U.S.A,14.90,0.20,"Received in the
company",
321,Smart Chip Private Limited,MAHARASHTRA,Mumbai,"Manufacture of other electronic
components n.e.c",IDEMIA GERMANY GMBH,Germany,46.57,0.61,"Received in the
Company",
322,Smart Chip Private Limited,MAHARASHTRA,Mumbai,Manufacture of other electronic,Idemia Germany GMBH,Germany,103.48,1.37,Received in the,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,components n.e.c,,,,,Company,
323,Smart Chip Private Limited,MAHARASHTRA,Mumbai,"Manufacture of other electronic
components n.e.c",Idemia Germany GmbH,Germany,5.85,0.08,"Received in the
company",
324,"SOLIDARITY ADVISORS PRIVATE
LIMITED",MAHARASHTRA,Mumbai,"Management of other investment
funds",Sharad Rathke,"United
Kingdom",10.64,0.14,"Received in the
company",
325,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,27.56,0.36,Received in the company,
326,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,2.12,0.03,Received in the company,
327,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",Steadview Capital Mauritius Limited,Mauritius,28.52,0.37,Received in the Company,
328,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",Nexus Opportunity Fund II Ltd,Mauritius,28.52,0.37,Received in the Company,
329,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,30.21,0.40,Received in the Company,
330,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",Redbrook Pte. Limited,Singapore,14.26,0.19,Received in the Company,
331,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,28.52,0.37,Received in the Company,
332,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",General Atlantic Singapore SHT Pte. Ltd,Singapore,5.30,0.07,Received in the company,
333,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the",Nexus Opportunity Fund II Ltd,Mauritius,19.61,0.26,Received in the Company,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,,,,"needs of a particular client
excluding web-page designing",,,,,,
334,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",Redbrook Pte Ltd,Singapore,2.47,0.03,Received in the Company,
335,Sorting Hat Technologies Private Limited,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client
excluding web-page designing",Redbrook Pte Ltd,Singapore,10.59,0.14,Received in the Company,
336,SOVERG PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other information technology and
computer service activities n.e.c",SPROUTER LLC,U.S.A,0.01,0.00,"Received in the
Company",
337,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,0.24,0.00,Received in the company,
338,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,6.64,0.09,Received in the company,
339,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation,
electromedical and electrotherapeutic equipment","nference, inc",U.S.A,8.65,0.11,Received in the company,
340,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,6.64,0.09,Received in the company,
341,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,19.99,0.26,Received in the company,
342,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation,
electromedical and electrotherapeutic equipment","nference, inc",U.S.A,6.64,0.09,Received in the company,
343,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation,
electromedical and electrotherapeutic equipment","nference, inc",U.S.A,19.99,0.26,Received in the Company,
344,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,19.99,0.26,Received in the Company,
345,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation,
electromedical and electrotherapeutic equipment",nference inc,U.S.A,19.99,0.26,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
346,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation,
electromedical and electrotherapeutic equipment","nference, inc",U.S.A,22.89,0.30,Received in the Company,
347,Spectral Insights Private Limited,KARNATAKA,Bengaluru,"Manufacture of irradiation, electromedical and
electrotherapeutic equipment","nference, inc",U.S.A,49.89,0.66,Received in the Company,
348,"Speyside Corporate Relations
Private Limited",DELHI,"South West
Delhi","Other business support service
activities n.e.c",Speyside Group Limited,HongKong,0.05,0.00,"Received in the
company",
349,"Speyside Corporate Relations
Private Limited",DELHI,"South West
Delhi","Other business support service
activities n.e.c",Speyside Group Limited,HongKong,0.05,0.00,"Received in the
Company",
350,SPROUTLIFE FOODS PRIVATE LIMITED,KARNATAKA,Bengaluru,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this
excludes the",SAIF PARTNERS INDIA VI LIMITED,Mauritius,29.39,0.39,Received in the Company,
351,SPUR DTDS MICROWAVE PRIVATE LIMITED,KARNATAKA,Bengaluru,Activities of head offices,SPUR DTDS MICROWAVE PTE LTD,Singapore,0.05,0.00,Received in the company,
352,"SPUR DTDS MICROWAVE
PRIVATE LIMITED",KARNATAKA,Bengaluru,Activities of head offices,"SPUR DTDS MICROWAVE PTE
LTD",Singapore,0.05,0.00,"Received in the
company",
353,"SQUATS FITNESS PRIVATE
LIMITED","MADHYA
PRADESH",Raisen,Operation of sports facilities,SURGE VENTURES II,Mauritius,3.75,0.05,"Received in the
company",
354,"SQUATS FITNESS PRIVATE
LIMITED","MADHYA
PRADESH",Raisen,Operation of sports facilities,SURGE VENTURES II,Mauritius,3.70,0.05,"Received in the
company",
355,"SQUATS FITNESS PRIVATE
LIMITED","MADHYA
PRADESH",Raisen,Operation of sports facilities,SURGE VENTURES II,Mauritius,7.54,0.10,"Received in the
company",
356,"SQUATS FITNESS PRIVATE
LIMITED","MADHYA
PRADESH",Raisen,Operation of sports facilities,SURGE VENTURES II,Mauritius,7.40,0.10,"Received in the
Company",
357,"Standard Chartered (India) Modeling And Analytics Centre
Private Limited",MAHARASHTRA,Mumbai,"Other professional, scientific and technical activities n.e.c.",Standard Chartered Bank,United Kingdom,354.38,4.65,Received in the Company,
358,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities
n.e.c. (including independent ambulance activities)","The Savearth Fund, LP",Cayman Islands,0.09,0.00,Received in the Company,
359,Stepathlon Lifestyle Private Limited,MAHARASHTRA,Mumbai,"Other human health activities
n.e.c. (including independent ambulance activities)","Yaselleraph Finance Pty Ltd
ATF the Yaselleraph Finance Trust",Australia,0.17,0.00,Received in the Company,
360,Stepathlon Lifestyle Private,MAHARASHTRA,Mumbai,Other human health activities,Global Bridge LLC,U.S.A,0.04,0.00,Received in the,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
,Limited,,,"n.e.c. (including independent
ambulance activities)",,,,,Company,
361,"SUKRUT ELECTRIC COMPANY
PRIVATE LIMITED",MAHARASHTRA,Pune,"Manufacture of other electrical
equipment","MASCHINENFABRIK
REINHAUSEN GMBH",Germany,25.07,0.33,"Received in the
Company",
362,"SUKRUT ELECTRIC COMPANY
PRIVATE LIMITED",MAHARASHTRA,Pune,"Manufacture of other electrical
equipment","MASCHINENFABRIK
REINHAUSEN GMBH",Germany,15.50,0.20,"Received in the
Company",
363,SUKRUT ELECTRIC COMPANY PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other electrical equipment,MASCHINENFABRIK REINHAUSEN GMBH,Germany,10.78,0.14,Received in the company,
364,SUKRUT ELECTRIC COMPANY PRIVATE LIMITED,MAHARASHTRA,Pune,Manufacture of other electrical equipment,MASCHINENFABRIK REINHAUSEN GMBH,Germany,20.22,0.27,Received in the company,
365,"SUMMER HILL ADVISORS
PRIVATE LIMITED",MAHARASHTRA,Mumbai,"Other professional, scientific and
technical activities n.e.c.",AIRRO Holdings 2019A Limited,Mauritius,0.03,0.00,"Received in the
company",
366,"SU-NAV SHIP MANAGEMENT
PRIVATE LIMITED",TAMIL NADU,Kanchipuram,"Activities of shipping cargo
agents",Su-Nav Marine Pte Ltd,Singapore,0.10,0.00,"Received in the
Company",
367,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",CRIMSN HOLDINGS LLC,U.S.A,3.03,0.04,Received in the Company,
368,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",CRIMSN HOLDINGS LLC,U.S.A,0.51,0.01,Received in the Company,
369,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,4.24,0.06,Received in the company,
370,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",Crimsn Holdings LLC,U.S.A,5.06,0.07,Received in the company,
371,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,1.60,0.02,Received in the company,
372,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,2.40,0.03,Received in the Company,
373,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",CRIMSN HOLDINGS LLC,U.S.A,1.57,0.02,Received in the Company,
374,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",CRIMSN HOLDINGS LLC,U.S.A,3.79,0.05,Received in the company,
"Sr.
No.",Name of Indian Company,State,Location district),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Inv Type,
,,,,,,,In Rs,In US$,,
375,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",CRIMSN HOLDINGS LLC,U.S.A,5.06,0.07,Received in the company,
376,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,0.30,0.00,Received in the company,
377,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,0.24,0.00,Received in the company,
378,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,3.57,0.05,Received in the Company,
379,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,0.54,0.01,Received in the Company,
380,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTEGRATED ASSET MANAGEMENT (ASIA) LIMITED,British Virginia,1.73,0.02,Received in the Company,
381,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants
and other food preparation in market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,2.86,0.04,Received in the Company,
382,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",INTEGRATED ASSET MANAGEMENT (ASIA) LIMITED,HongKong,0.24,0.00,Received in the Company,
383,Sunshine Teahouse Private Limited,DELHI,South West Delhi,"Cafeterias, fast-food restaurants and other food preparation in
market stalls",SAIF PARTNERS INDIA VI LIMITED,Mauritius,0.54,0.01,Received in the Company,
384,"SURFTELECOM PRIVATE
LIMITED",TAMIL NADU,Chennai,"Activities of other wireless
telecommunications activities",PLINTRON HOLDINGS PTE LTD,Singapore,49.05,0.64,"Received in the
Company",
385,Suvitas Holistic Healthcare Pvt Ltd,State Not Indicated,District Not Indicated,"Other human health activities
n.e.c. (including independent ambulance activities)","Srinath Parepally, USA",U.S.A,1.86,0.02,Received in the Company,
